# 
VDC	Amplitude	Frequency	Offset	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	Delay	
3.92412677e-05	0.0	1000000.0	5.0	0.001620245	2882.85	2616.7	1488.2	0.000734554	1921.8	1479.3	2046.7	0.1	08-12-23 17:36:22.574598
3.1766665e-05	0.0	1000000.0	5.0	0.001607547	2874.05	2605.75	1488.05	0.0007853463	1928.1	1476.75	2050.9	0.1	08-12-23 17:36:23.292558
3.55039664e-05	0.0	1000000.0	5.0	0.001647228	2880.9	2606.4	1498.7	0.0007678865	1928.15	1479.85	2044.65	0.1	08-12-23 17:36:23.598382
2.42920623e-05	0.0	1000000.0	5.0	0.001615483	2876.3	2611.4	1488.85	0.000740903	1929.75	1483.05	2052.15	0.1	08-12-23 17:36:23.902587
3.1766665e-05	0.0	1000000.0	5.0	0.001618658	2873.0	2615.5	1492.5	0.0007599501	1922.1	1480.45	2052.35	0.1	08-12-23 17:36:24.117963
4.29785691e-05	0.0	1000000.0	5.0	0.001632943	2885.85	2607.55	1488.7	0.0007678865	1924.25	1481.5	2048.6	0.1	08-12-23 17:36:24.422527
4.67158704e-05	0.0	1000000.0	5.0	0.001640879	2880.0	2610.2	1489.15	0.0007932826	1924.35	1484.25	2058.8	0.1	08-12-23 17:36:24.726246
3.1766665e-05	0.0	1000000.0	5.0	0.001632943	2881.6	2615.1	1490.5	0.0007758227	1929.05	1491.45	2055.7	0.1	08-12-23 17:36:25.032545
2.42920623e-05	0.0	1000000.0	5.0	0.001615483	2877.6	2612.0	1491.25	0.0007297921	1928.85	1489.8	2056.25	0.1	08-12-23 17:36:25.340695
2.80293637e-05	0.0	1000000.0	5.0	0.00162342	2882.5	2616.7	1488.65	0.000753601	1918.25	1490.1	2057.0	0.1	08-12-23 17:36:25.644907
2.42920623e-05	0.0	1000000.0	5.0	0.001620245	2883.65	2611.65	1490.35	0.0007472521	1923.7	1482.25	2059.45	0.1	08-12-23 17:36:25.951152
-2.80301566e-05	0.0	1000000.0	5.0	0.001613896	2885.5	2611.5	1492.0	0.0007932826	1923.55	1476.95	2059.2	0.1	08-12-23 17:36:26.162870
1.68174596e-05	0.0	1000000.0	5.0	0.001656752	2888.5	2613.25	1491.0	0.0007647119	1920.75	1490.7	2055.85	0.1	08-12-23 17:36:26.467466
8.78261853e-05	0.0	1000000.0	5.0	0.001653577	2882.5	2610.65	1498.25	0.0007789973	1935.1	1484.1	2055.5	0.1	08-12-23 17:36:26.773312
1.68174596e-05	0.0	1000000.0	5.0	0.001586912	2885.15	2615.2	1492.65	0.0007694737	1929.45	1481.15	2048.3	0.1	08-12-23 17:36:27.185867
1.30801583e-05	0.0	1000000.0	5.0	0.001612309	2876.05	2601.15	1486.45	0.0007631246	1926.3	1486.15	2045.75	0.1	08-12-23 17:36:27.491446
6.16650758e-05	0.0	1000000.0	5.0	0.001572627	2890.0	2620.15	1487.55	0.0007980443	1929.9	1488.05	2051.8	0.1	08-12-23 17:36:27.795180
1.86825423e-06	0.0	1000000.0	5.0	0.001655165	2883.8	2621.45	1485.45	0.0007821718	1925.55	1487.35	2055.65	0.1	08-12-23 17:36:28.002182
-4.67166633e-05	0.0	1000000.0	5.0	0.001621832	2879.55	2607.75	1494.0	0.0007567756	1924.5	1486.1	2045.95	0.1	08-12-23 17:36:28.313678
-2.05555539e-05	0.0	1000000.0	5.0	0.001593261	2885.05	2620.95	1486.85	0.0007789973	1925.25	1488.8	2054.5	0.1	08-12-23 17:36:28.615123
-9.34364982e-06	0.0	1000000.0	5.0	0.001626594	2885.7	2614.95	1491.2	0.0007932826	1925.1	1484.4	2052.25	0.1	08-12-23 17:36:28.923999
2.80293637e-05	0.0	1000000.0	5.0	0.001650403	2882.6	2613.05	1491.85	0.0008107424	1924.0	1488.45	2065.35	0.1	08-12-23 17:36:29.230853
3.55039664e-05	0.0	1000000.0	5.0	0.001601198	2881.85	2606.55	1480.1	0.0007551883	1923.4	1490.4	2048.7	0.1	08-12-23 17:36:29.537870
5.04531718e-05	0.0	1000000.0	5.0	0.001629769	2882.05	2610.5	1490.8	0.0007678865	1930.7	1478.75	2053.05	0.1	08-12-23 17:36:29.843624
5.79277745e-05	0.0	1000000.0	5.0	0.001610721	2882.25	2612.05	1488.3	0.000783759	1927.3	1483.35	2055.05	0.1	08-12-23 17:36:30.148373
1.86825423e-06	0.0	1000000.0	5.0	0.001642467	2889.2	2603.3	1493.1	0.0007758227	1923.65	1486.85	2060.65	0.1	08-12-23 17:36:30.356407
2.80293637e-05	0.0	1000000.0	5.0	0.001675799	2881.45	2615.65	1490.7	0.0008123296	1926.1	1490.95	2062.85	0.1	08-12-23 17:36:30.665273
4.67158704e-05	0.0	1000000.0	5.0	0.001590087	2888.25	2608.4	1486.35	0.0007916953	1922.25	1491.7	2052.65	0.1	08-12-23 17:36:30.972195
4.29785691e-05	0.0	1000000.0	5.0	0.001653577	2887.25	2615.75	1477.9	0.0007599501	1930.15	1489.45	2052.65	0.1	08-12-23 17:36:31.277734
4.29785691e-05	0.0	1000000.0	5.0	0.001626594	2878.45	2606.45	1483.3	0.0007758227	1920.35	1482.15	2053.7	0.1	08-12-23 17:36:31.584552
2.42920623e-05	0.0	1000000.0	5.0	0.001621832	2887.25	2614.7	1484.15	0.0007916953	1919.25	1482.05	2058.2	0.1	08-12-23 17:36:31.895213
4.29785691e-05	0.0	1000000.0	5.0	0.001659926	2882.95	2610.8	1480.3	0.0007599501	1923.8	1486.15	2051.05	0.1	08-12-23 17:36:32.200074
2.80293637e-05	0.0	1000000.0	5.0	0.00163453	2883.1	2617.1	1488.15	0.0007456648	1931.45	1492.0	2053.15	0.1	08-12-23 17:36:32.505424
2.42920623e-05	0.0	1000000.0	5.0	0.001591674	2886.75	2610.8	1487.4	0.0007504265	1929.8	1484.95	2054.65	0.1	08-12-23 17:36:32.813176
4.67158704e-05	0.0	1000000.0	5.0	0.001618658	2881.55	2613.9	1491.45	0.0007948698	1926.9	1484.75	2051.15	0.1	08-12-23 17:36:33.120329
3.55039664e-05	0.0	1000000.0	5.0	0.001612309	2880.0	2622.4	1487.85	0.0007758227	1925.4	1488.9	2050.0	0.1	08-12-23 17:36:33.429055
3.1766665e-05	0.0	1000000.0	5.0	0.001609134	2882.3	2612.0	1491.0	0.0007504265	1927.95	1483.35	2048.7	0.1	08-12-23 17:36:33.736234
3.55039664e-05	0.0	1000000.0	5.0	0.001640879	2881.25	2611.45	1480.05	0.0008012188	1938.2	1491.4	2049.75	0.1	08-12-23 17:36:34.042011
2.42920623e-05	0.0	1000000.0	5.0	0.001596436	2883.4	2613.55	1487.55	0.0007980443	1931.75	1492.0	2042.5	0.1	08-12-23 17:36:34.350234
2.80293637e-05	0.0	1000000.0	5.0	0.001631356	2881.2	2611.65	1488.75	0.0007789973	1929.25	1485.4	2047.75	0.1	08-12-23 17:36:34.658025
2.42920623e-05	0.0	1000000.0	5.0	0.001628181	2881.5	2615.8	1490.95	0.0007885208	1929.35	1479.7	2050.15	0.1	08-12-23 17:36:34.865165
2.42920623e-05	0.0	1000000.0	5.0	0.001650403	2885.2	2606.15	1486.45	0.0007901081	1927.75	1484.35	2051.6	0.1	08-12-23 17:36:35.170560
3.1766665e-05	0.0	1000000.0	5.0	0.0015885	2884.1	2612.9	1487.85	0.0008012188	1933.85	1485.15	2046.9	0.1	08-12-23 17:36:35.477284
1.30801583e-05	0.0	1000000.0	5.0	0.001628181	2884.75	2605.05	1484.8	0.0007774099	1929.2	1483.7	2048.05	0.1	08-12-23 17:36:35.687119
1.68174596e-05	0.0	1000000.0	5.0	0.001628181	2879.75	2603.2	1488.45	0.0007853463	1931.15	1484.2	2049.8	0.1	08-12-23 17:36:35.989685
2.42920623e-05	0.0	1000000.0	5.0	0.001666276	2878.1	2605.85	1484.4	0.0007821718	1932.05	1482.65	2052.0	0.1	08-12-23 17:36:36.296717
2.0554761e-05	0.0	1000000.0	5.0	0.001632943	2881.0	2612.55	1489.65	0.0008123296	1933.1	1491.95	2063.2	0.1	08-12-23 17:36:36.603989
2.0554761e-05	0.0	1000000.0	5.0	0.001593261	2883.65	2603.7	1485.25	0.0007377285	1930.5	1488.8	2056.25	0.1	08-12-23 17:36:36.814586
1.68174596e-05	0.0	1000000.0	5.0	0.001677386	2882.5	2607.05	1477.6	0.0007789973	1930.95	1488.05	2049.45	0.1	08-12-23 17:36:37.115089
1.68174596e-05	0.0	1000000.0	5.0	0.001640879	2880.1	2608.3	1487.45	0.0007504265	1926.5	1482.9	2052.95	0.1	08-12-23 17:36:37.422303
1.30801583e-05	0.0	1000000.0	5.0	0.00162342	2881.15	2612.15	1494.95	0.0008250278	1933.1	1490.4	2064.0	0.1	08-12-23 17:36:37.729748
2.0554761e-05	0.0	1000000.0	5.0	0.001596436	2876.8	2604.65	1483.8	0.0008028062	1931.9	1496.85	2055.8	0.1	08-12-23 17:36:38.033964
2.80293637e-05	0.0	1000000.0	5.0	0.001615483	2882.4	2614.15	1482.85	0.0007742354	1932.8	1487.9	2050.3	0.1	08-12-23 17:36:38.249129
2.80293637e-05	0.0	1000000.0	5.0	0.001640879	2881.8	2605.2	1483.8	0.0007980443	1933.55	1487.05	2054.75	0.1	08-12-23 17:36:38.548608
4.29785691e-05	0.0	1000000.0	5.0	0.001625007	2885.3	2603.55	1477.1	0.0008107424	1922.7	1490.25	2051.25	0.1	08-12-23 17:36:38.761099
4.29785691e-05	0.0	1000000.0	5.0	0.001648816	2877.6	2617.4	1477.25	0.0007551883	1927.65	1483.1	2054.1	0.1	08-12-23 17:36:39.062441
-2.05555539e-05	0.0	1000000.0	5.0	0.0015885	2884.45	2612.0	1486.55	0.0007377285	1933.65	1486.9	2055.65	0.1	08-12-23 17:36:39.367413
-4.2979362e-05	0.0	1000000.0	5.0	0.001596436	2882.45	2605.75	1489.95	0.0007789973	1931.05	1491.4	2050.9	0.1	08-12-23 17:36:39.674425
-2.05555539e-05	0.0	1000000.0	5.0	0.001602785	2879.5	2611.5	1486.0	0.0007726482	1928.3	1495.85	2050.45	0.1	08-12-23 17:36:39.882760
2.80293637e-05	0.0	1000000.0	5.0	0.001632943	2880.5	2611.1	1484.85	0.0007805845	1926.65	1487.45	2053.15	0.1	08-12-23 17:36:40.188311
5.79277745e-05	0.0	1000000.0	5.0	0.001617071	2871.5	2609.6	1487.25	0.0007932826	1923.65	1494.65	2056.75	0.1	08-12-23 17:36:40.495128
3.1766665e-05	0.0	1000000.0	5.0	0.00162342	2877.4	2613.4	1484.05	0.0007789973	1928.5	1482.9	2053.1	0.1	08-12-23 17:36:40.801833
2.42920623e-05	0.0	1000000.0	5.0	0.001628181	2880.35	2606.4	1489.7	0.0007726482	1929.9	1492.7	2052.35	0.1	08-12-23 17:36:41.108175
1.68174596e-05	0.0	1000000.0	5.0	0.001594849	2886.5	2613.4	1489.2	0.0007821718	1922.55	1494.5	2046.55	0.1	08-12-23 17:36:41.416907
2.42920623e-05	0.0	1000000.0	5.0	0.001631356	2876.5	2612.5	1489.55	0.0007869335	1930.35	1488.3	2054.65	0.1	08-12-23 17:36:41.724164
1.68174596e-05	0.0	1000000.0	5.0	0.001613896	2878.0	2617.8	1487.05	0.000783759	1925.75	1493.8	2055.4	0.1	08-12-23 17:36:42.028581
9.34285693e-06	0.0	1000000.0	5.0	0.001647228	2872.5	2614.55	1485.55	0.0007678865	1919.65	1488.5	2055.65	0.1	08-12-23 17:36:42.336063
1.68174596e-05	0.0	1000000.0	5.0	0.001631356	2884.8	2608.5	1478.15	0.0007440776	1930.4	1486.65	2048.15	0.1	08-12-23 17:36:42.643702
9.34285693e-06	0.0	1000000.0	5.0	0.001637705	2881.0	2616.5	1480.85	0.0007694737	1927.55	1484.45	2048.2	0.1	08-12-23 17:36:42.951937
2.80293637e-05	0.0	1000000.0	5.0	0.00162342	2882.15	2617.5	1486.65	0.0007853463	1929.0	1486.7	2044.2	0.1	08-12-23 17:36:43.257831
2.80293637e-05	0.0	1000000.0	5.0	0.001617071	2881.75	2613.45	1483.7	0.0007821718	1929.9	1490.05	2053.85	0.1	08-12-23 17:36:43.571740
2.80293637e-05	0.0	1000000.0	5.0	0.001620245	2879.35	2610.45	1483.2	0.0007853463	1922.25	1487.1	2057.7	0.1	08-12-23 17:36:43.873341
3.55039664e-05	0.0	1000000.0	5.0	0.001594849	2884.2	2612.75	1483.75	0.0007774099	1928.9	1493.5	2060.2	0.1	08-12-23 17:36:44.179121
9.5300788e-05	0.0	1000000.0	5.0	0.001642467	2883.1	2616.25	1484.0	0.0007742354	1927.45	1491.5	2055.45	0.1	08-12-23 17:36:44.386763
9.15634866e-05	0.0	1000000.0	5.0	0.001618658	2884.75	2611.45	1484.4	0.0007520138	1928.15	1489.15	2053.25	0.1	08-12-23 17:36:44.691708
2.42920623e-05	0.0	1000000.0	5.0	0.001618658	2875.85	2615.15	1486.05	0.0007948698	1922.15	1494.1	2054.8	0.1	08-12-23 17:36:44.999446
2.80293637e-05	0.0	1000000.0	5.0	0.001618658	2879.7	2617.95	1488.65	0.0007742354	1925.65	1488.15	2056.8	0.1	08-12-23 17:36:45.264787
3.1766665e-05	0.0	1000000.0	5.0	0.001628181	2886.05	2613.5	1486.0	0.0007789973	1930.85	1492.95	2060.05	0.1	08-12-23 17:36:45.511342
3.1766665e-05	0.0	1000000.0	5.0	0.001598023	2877.95	2614.8	1485.2	0.0007758227	1930.95	1485.35	2053.75	0.1	08-12-23 17:36:45.819574
2.0554761e-05	0.0	1000000.0	5.0	0.001590087	2870.15	2607.85	1482.85	0.0007551883	1932.0	1487.7	2061.3	0.1	08-12-23 17:36:46.395345
3.1766665e-05	0.0	1000000.0	5.0	0.001625007	2878.7	2609.0	1488.3	0.0007805845	1934.05	1489.35	2054.45	0.1	08-12-23 17:36:47.367205
2.80293637e-05	0.0	1000000.0	5.0	0.001602785	2885.25	2609.3	1485.0	0.0008218532	1931.05	1487.55	2054.0	0.1	08-12-23 17:36:47.663329
1.68174596e-05	0.0	1000000.0	5.0	0.00157104	2889.4	2611.45	1485.25	0.0007869335	1926.35	1493.3	2054.2	0.1	08-12-23 17:36:47.970337
2.0554761e-05	0.0	1000000.0	5.0	0.001567865	2881.75	2607.25	1494.45	0.0007599501	1932.65	1478.95	2056.9	0.1	08-12-23 17:36:48.591408
3.55039664e-05	0.0	1000000.0	5.0	0.001628181	2882.85	2609.25	1489.2	0.0007869335	1928.4	1484.0	2050.35	0.1	08-12-23 17:36:48.894542
3.55039664e-05	0.0	1000000.0	5.0	0.001637705	2881.5	2620.85	1484.65	0.0007821718	1932.1	1484.6	2045.95	0.1	08-12-23 17:36:49.199377
2.80293637e-05	0.0	1000000.0	5.0	0.001639292	2883.1	2606.9	1489.25	0.0007504265	1935.3	1493.75	2052.2	0.1	08-12-23 17:36:49.814693
9.34285693e-06	0.0	1000000.0	5.0	0.001607547	2886.0	2615.4	1480.95	0.0007583629	1926.2	1500.25	2053.65	0.1	08-12-23 17:36:50.240406
5.60555558e-06	0.0	1000000.0	5.0	0.001648816	2878.6	2611.2	1479.85	0.0007758227	1935.3	1487.85	2049.95	0.1	08-12-23 17:36:50.532141
-1.30809512e-05	0.0	1000000.0	5.0	0.001607547	2881.35	2607.95	1476.45	0.0008170915	1934.35	1486.6	2058.8	0.1	08-12-23 17:36:51.141545
1.86825423e-06	0.0	1000000.0	5.0	0.001604372	2883.75	2617.6	1488.85	0.000783759	1933.05	1500.7	2058.65	0.1	08-12-23 17:36:51.464859
2.0554761e-05	0.0	1000000.0	5.0	0.001612309	2886.4	2608.6	1481.6	0.0007805845	1932.65	1493.25	2054.15	0.1	08-12-23 17:36:52.002762
2.80293637e-05	0.0	1000000.0	5.0	0.001620245	2885.2	2617.2	1483.95	0.0008043934	1931.25	1488.75	2054.7	0.1	08-12-23 17:36:52.479145
2.42920623e-05	0.0	1000000.0	5.0	0.001583738	2884.2	2615.8	1481.15	0.0008043934	1936.1	1482.85	2055.6	0.1	08-12-23 17:36:52.782252
2.80293637e-05	0.0	1000000.0	5.0	0.001629769	2887.8	2622.65	1491.05	0.0007123323	1934.15	1489.4	2054.7	0.1	08-12-23 17:36:53.090374
2.0554761e-05	0.0	1000000.0	5.0	0.001599611	2877.3	2610.85	1479.4	0.0007805845	1925.45	1487.5	2051.4	0.1	08-12-23 17:36:53.396626
5.60555558e-06	0.0	1000000.0	5.0	0.001593261	2883.0	2608.7	1485.8	0.0007726482	1931.65	1490.1	2053.25	0.1	08-12-23 17:36:53.608686
2.42920623e-05	0.0	1000000.0	5.0	0.001613896	2876.65	2614.7	1480.15	0.0007551883	1929.15	1483.25	2054.0	0.1	08-12-23 17:36:54.247545
2.0554761e-05	0.0	1000000.0	5.0	0.001607547	2882.75	2608.2	1487.55	0.0007662991	1933.4	1487.25	2057.35	0.1	08-12-23 17:36:55.348346
9.34285693e-06	0.0	1000000.0	5.0	0.001577389	2873.2	2614.25	1490.75	0.0007805845	1930.15	1493.55	2042.65	0.1	08-12-23 17:36:55.650649
1.30801583e-05	0.0	1000000.0	5.0	0.001602785	2882.3	2611.0	1481.2	0.0007726482	1936.25	1492.8	2047.9	0.1	08-12-23 17:36:55.959535
2.0554761e-05	0.0	1000000.0	5.0	0.001610721	2867.85	2611.65	1489.8	0.0008043934	1935.55	1480.6	2058.8	0.1	08-12-23 17:36:56.264524
2.80293637e-05	0.0	1000000.0	5.0	0.001594849	2878.0	2616.8	1490.6	0.0007567756	1939.05	1496.15	2061.35	0.1	08-12-23 17:36:56.570719
1.68174596e-05	0.0	1000000.0	5.0	0.001596436	2877.7	2608.7	1483.75	0.0007504265	1929.85	1494.45	2056.0	0.1	08-12-23 17:36:56.876504
9.34285693e-06	0.0	1000000.0	5.0	0.001618658	2873.65	2612.5	1492.65	0.0007853463	1927.35	1495.85	2053.3	0.1	08-12-23 17:36:57.089485
-1.86904712e-06	0.0	1000000.0	5.0	0.001628181	2883.15	2616.05	1485.2	0.0007631246	1928.7	1487.3	2051.7	0.1	08-12-23 17:36:57.314027
2.80293637e-05	0.0	1000000.0	5.0	0.001613896	2879.1	2607.9	1482.95	0.0008123296	1932.45	1495.35	2049.85	0.1	08-12-23 17:36:57.596019
2.80293637e-05	0.0	1000000.0	5.0	0.001632943	2875.05	2612.55	1491.15	0.0007551883	1930.4	1495.05	2052.25	0.1	08-12-23 17:36:57.903035
3.1766665e-05	0.0	1000000.0	5.0	0.001625007	2876.4	2614.5	1482.4	0.0008028062	1929.0	1481.6	2055.45	0.1	08-12-23 17:36:58.733349
1.30801583e-05	0.0	1000000.0	5.0	0.001594849	2882.85	2605.95	1484.5	0.0007694737	1925.3	1490.25	2045.75	0.1	08-12-23 17:36:59.026956
2.80293637e-05	0.0	1000000.0	5.0	0.001667863	2882.9	2609.65	1483.25	0.0007488393	1928.25	1489.75	2050.05	0.1	08-12-23 17:36:59.333278
2.42920623e-05	0.0	1000000.0	5.0	0.001590087	2877.1	2607.35	1488.05	0.0007424902	1929.45	1485.3	2046.45	0.1	08-12-23 17:36:59.643434
2.42920623e-05	0.0	1000000.0	5.0	0.001590087	2877.9	2611.85	1479.8	0.0007821718	1931.05	1490.4	2050.95	0.1	08-12-23 17:36:59.952482
3.1766665e-05	0.0	1000000.0	5.0	0.001645641	2885.7	2611.0	1484.8	0.0007742354	1924.75	1483.05	2056.0	0.1	08-12-23 17:37:00.259436
3.1766665e-05	0.0	1000000.0	5.0	0.001618658	2876.4	2604.35	1479.25	0.0007742354	1927.2	1481.0	2047.5	0.1	08-12-23 17:37:00.565101
2.80293637e-05	0.0	1000000.0	5.0	0.001598023	2886.25	2607.3	1484.95	0.0007869335	1927.55	1487.05	2054.9	0.1	08-12-23 17:37:00.872353
2.0554761e-05	0.0	1000000.0	5.0	0.001594849	2874.9	2606.2	1488.55	0.000783759	1930.6	1482.0	2060.85	0.1	08-12-23 17:37:01.180279
9.34285693e-06	0.0	1000000.0	5.0	0.001596436	2877.65	2607.85	1482.8	0.0007583629	1929.4	1483.85	2052.2	0.1	08-12-23 17:37:01.486404
2.80293637e-05	0.0	1000000.0	5.0	0.001656752	2878.1	2608.35	1478.05	0.0008123296	1932.45	1487.2	2048.8	0.1	08-12-23 17:37:01.793772
2.80293637e-05	0.0	1000000.0	5.0	0.001607547	2875.75	2609.65	1476.45	0.0007678865	1933.65	1488.35	2046.7	0.1	08-12-23 17:37:02.100048
2.80293637e-05	0.0	1000000.0	5.0	0.001602785	2874.9	2614.15	1475.85	0.0007885208	1931.0	1489.85	2050.85	0.1	08-12-23 17:37:02.614628
3.1766665e-05	0.0	1000000.0	5.0	0.001628181	2877.3	2612.35	1476.2	0.0007742354	1927.0	1485.3	2045.5	0.1	08-12-23 17:37:03.022018
1.68174596e-05	0.0	1000000.0	5.0	0.001612309	2881.85	2613.6	1478.05	0.0007282049	1934.3	1487.8	2045.75	0.1	08-12-23 17:37:03.330456
1.68174596e-05	0.0	1000000.0	5.0	0.001653577	2880.25	2606.95	1477.75	0.0007916953	1927.6	1487.75	2060.9	0.1	08-12-23 17:37:03.635812
9.34285693e-06	0.0	1000000.0	5.0	0.001636118	2879.45	2614.35	1481.9	0.0007758227	1922.6	1484.8	2049.7	0.1	08-12-23 17:37:03.944644
2.0554761e-05	0.0	1000000.0	5.0	0.001590087	2884.65	2607.5	1490.15	0.0008059807	1926.3	1486.95	2053.85	0.1	08-12-23 17:37:04.251345
2.42920623e-05	0.0	1000000.0	5.0	0.001599611	2878.85	2613.25	1481.2	0.0007551883	1924.35	1489.5	2055.95	0.1	08-12-23 17:37:04.557893
2.0554761e-05	0.0	1000000.0	5.0	0.00160596	2878.0	2608.1	1479.7	0.0007726482	1925.0	1482.3	2047.45	0.1	08-12-23 17:37:04.865433
2.80293637e-05	0.0	1000000.0	5.0	0.001661514	2877.45	2604.25	1473.8	0.0007520138	1925.6	1481.1	2055.05	0.1	08-12-23 17:37:05.171821
2.80293637e-05	0.0	1000000.0	5.0	0.001610721	2877.1	2613.75	1482.9	0.0007456648	1916.75	1481.65	2050.85	0.1	08-12-23 17:37:05.481472
3.92412677e-05	0.0	1000000.0	5.0	0.001618658	2877.45	2621.9	1483.75	0.000753601	1921.4	1478.2	2041.15	0.1	08-12-23 17:37:05.788465
1.30801583e-05	0.0	1000000.0	5.0	0.001602785	2879.4	2612.2	1478.95	0.0007567756	1923.3	1487.05	2048.75	0.1	08-12-23 17:37:06.093232
1.68174596e-05	0.0	1000000.0	5.0	0.001604372	2876.15	2614.8	1486.7	0.0007916953	1923.6	1484.45	2049.1	0.1	08-12-23 17:37:06.403576
3.92412677e-05	0.0	1000000.0	5.0	0.001594849	2875.5	2612.2	1482.05	0.0008075679	1925.25	1482.35	2049.25	0.1	08-12-23 17:37:06.709326
3.55039664e-05	0.0	1000000.0	5.0	0.001602785	2879.8	2602.6	1479.0	0.0007710609	1927.85	1490.3	2042.9	0.1	08-12-23 17:37:07.014198
2.42920623e-05	0.0	1000000.0	5.0	0.001617071	2878.85	2614.8	1486.2	0.0007758227	1922.85	1490.35	2054.0	0.1	08-12-23 17:37:07.323638
9.34285693e-06	0.0	1000000.0	5.0	0.001598023	2884.6	2614.35	1482.75	0.0008107424	1926.05	1488.95	2051.95	0.1	08-12-23 17:37:07.629473
2.42920623e-05	0.0	1000000.0	5.0	0.001594849	2881.35	2612.45	1485.05	0.0007996316	1931.6	1482.3	2051.4	0.1	08-12-23 17:37:07.938977
5.60555558e-06	0.0	1000000.0	5.0	0.001609134	2882.15	2615.0	1481.55	0.0007504265	1926.85	1488.55	2055.15	0.1	08-12-23 17:37:08.244332
2.0554761e-05	0.0	1000000.0	5.0	0.00163453	2884.75	2610.85	1488.6	0.0008043934	1923.8	1491.95	2057.85	0.1	08-12-23 17:37:08.551224
1.68174596e-05	0.0	1000000.0	5.0	0.001583738	2880.45	2611.75	1480.65	0.0007234432	1924.3	1484.75	2055.75	0.1	08-12-23 17:37:08.860238
2.0554761e-05	0.0	1000000.0	5.0	0.001621832	2879.7	2616.15	1487.4	0.0007885208	1920.85	1488.3	2059.5	0.1	08-12-23 17:37:09.165492
2.0554761e-05	0.0	1000000.0	5.0	0.001578976	2877.05	2605.9	1484.9	0.0007996316	1926.7	1482.1	2051.35	0.1	08-12-23 17:37:09.386423
2.80293637e-05	0.0	1000000.0	5.0	0.001585325	2883.35	2617.85	1488.9	0.0007726482	1927.95	1481.6	2055.35	0.1	08-12-23 17:37:09.677853
3.1766665e-05	0.0	1000000.0	5.0	0.001621832	2878.75	2610.6	1475.4	0.0007901081	1923.25	1485.45	2055.0	0.1	08-12-23 17:37:09.984474
4.29785691e-05	0.0	1000000.0	5.0	0.001642467	2874.7	2610.55	1485.25	0.0007567756	1930.9	1486.05	2059.55	0.1	08-12-23 17:37:10.291646
3.92412677e-05	0.0	1000000.0	5.0	0.001593261	2879.35	2606.9	1486.8	0.0007647119	1927.65	1488.25	2056.05	0.1	08-12-23 17:37:10.712933
2.0554761e-05	0.0	1000000.0	5.0	0.001615483	2880.8	2616.75	1481.05	0.0007885208	1926.9	1486.1	2058.9	0.1	08-12-23 17:37:12.274811
1.68174596e-05	0.0	1000000.0	5.0	0.001637705	2878.2	2616.6	1484.2	0.0007948698	1932.0	1482.45	2051.05	0.1	08-12-23 17:37:12.544648
2.80293637e-05	0.0	1000000.0	5.0	0.00165199	2885.15	2610.8	1482.45	0.0007948698	1927.5	1487.35	2052.75	0.1	08-12-23 17:37:13.055557
3.55039664e-05	0.0	1000000.0	5.0	0.001636118	2885.35	2614.4	1485.7	0.0007869335	1930.7	1488.2	2064.15	0.1	08-12-23 17:37:13.365214
5.60555558e-06	0.0	1000000.0	5.0	0.001618658	2884.05	2613.2	1485.85	0.0008059807	1926.95	1490.35	2055.05	0.1	08-12-23 17:37:13.670352
2.42920623e-05	0.0	1000000.0	5.0	0.001604372	2880.0	2620.25	1487.35	0.0007742354	1922.25	1485.85	2066.55	0.1	08-12-23 17:37:13.977819
2.80293637e-05	0.0	1000000.0	5.0	0.001661514	2877.0	2613.5	1487.9	0.0007805845	1926.35	1489.0	2049.8	0.1	08-12-23 17:37:14.184583
2.80293637e-05	0.0	1000000.0	5.0	0.001653577	2880.0	2613.55	1486.4	0.0007488393	1918.2	1489.2	2053.9	0.1	08-12-23 17:37:14.490319
3.55039664e-05	0.0	1000000.0	5.0	0.00162342	2883.95	2608.8	1485.95	0.0007789973	1928.2	1487.75	2059.45	0.1	08-12-23 17:37:15.005021
2.0554761e-05	0.0	1000000.0	5.0	0.001596436	2885.15	2609.05	1492.75	0.0007694737	1926.65	1491.7	2056.3	0.1	08-12-23 17:37:15.309788
2.80293637e-05	0.0	1000000.0	5.0	0.001615483	2882.05	2609.85	1483.4	0.0007853463	1923.9	1480.8	2052.85	0.1	08-12-23 17:37:15.517607
2.0554761e-05	0.0	1000000.0	5.0	0.001601198	2879.7	2608.85	1482.0	0.0007631246	1924.1	1478.5	2060.15	0.1	08-12-23 17:37:15.821359
1.68174596e-05	0.0	1000000.0	5.0	0.001625007	2882.4	2612.3	1485.7	0.0007694737	1924.55	1474.05	2049.7	0.1	08-12-23 17:37:16.128349
2.42920623e-05	0.0	1000000.0	5.0	0.001632943	2873.7	2611.0	1489.3	0.0007647119	1922.85	1484.05	2053.25	0.1	08-12-23 17:37:16.438069
3.55039664e-05	0.0	1000000.0	5.0	0.001604372	2875.25	2607.8	1481.45	0.0007393157	1925.8	1491.05	2051.2	0.1	08-12-23 17:37:16.741660
4.29785691e-05	0.0	1000000.0	5.0	0.001613896	2879.4	2611.7	1486.65	0.0007567756	1925.15	1479.45	2052.85	0.1	08-12-23 17:37:17.049455
